#{"t_start": 1747656329.7161117, "env_id": "None"}
r,l,t
-12.128802,30,28.489349
-130.03988,500,35.455314
-217.005037,500,42.803687
-35.53065,202,45.78571
-18.375575,77,46.871
-291.34417,500,54.109322
-175.397243,500,68.569803
-269.874828,500,76.186275
-126.180658,500,84.189184
-139.217828,500,92.487658
-167.235989,500,113.957583
-153.78809,500,121.738117
-165.223787,500,129.168638
-169.299013,500,136.63108
-171.197527,463,150.267473
-118.613907,500,157.764333
-103.229538,500,165.055478
-90.162057,500,172.700588
-124.757443,500,186.929658
-269.806941,500,194.327152
-111.134348,500,201.95873
-146.482459,500,209.713147
-83.722743,500,245.370072
-123.386544,500,253.258717
-90.53176,292,257.442241
-135.648369,500,264.972242
-122.991673,500,273.395659
-167.009296,500,294.655888
-199.040056,500,302.286273
-103.021,500,310.086668
-191.779437,500,317.632535
-140.193549,500,330.64816
-338.912925,500,338.913091
-109.177508,500,347.328957
-198.213232,500,355.478711
-102.151798,500,370.641198
-91.438911,500,378.348629
-68.627761,500,386.03478
-95.624912,500,393.745366
-251.741894,500,408.165354
-79.081433,500,415.563633
-116.526656,500,422.971075
-104.815885,500,442.189296
-156.355475,500,456.042031
-159.068425,500,463.466242
-243.838053,500,471.529179
-139.887434,500,479.288202
-248.254649,500,500.935878
-77.147941,500,508.858305
-45.751294,500,516.707647
-95.496937,500,524.522187
-198.935776,500,532.120612
-197.410792,500,553.212518
-148.429868,500,560.615458
-143.359285,500,567.810783
-224.648402,500,575.061216
-214.560515,500,589.273835
-89.329783,500,596.935065
-51.017636,500,603.910534
-50.811061,500,611.443386
-168.691552,500,632.427586
-274.26383,500,639.914464
-130.521752,500,667.14592
-174.767415,500,674.900988
-136.908637,500,696.256716
-122.222342,500,703.906857
-52.713502,500,711.786581
-249.900132,500,719.423319
-99.080086,500,740.726034
-203.345818,500,748.24579
-120.156879,500,755.783579
-74.681883,500,763.142634
-100.195575,500,776.946904
-267.203682,500,784.372518
-68.341977,249,788.221941
-91.467043,500,795.525716
-144.811752,500,803.038212
-276.362438,500,815.695885
-214.581291,500,823.617042
-88.336108,500,831.889165
-49.28722,500,839.158971
-82.241823,500,851.704893
-61.385058,500,858.978727
-81.020135,500,880.03295
-83.822362,500,887.55933
-112.231877,500,908.86537
-100.106128,500,916.462792
-114.606606,500,923.98126
-379.809959,500,931.380385
