#{"t_start": 1747656853.2962892, "env_id": "None"}
r,l,t
-170.709333,500,19.501755
-14.731217,57,20.006092
-151.237191,500,23.528106
-138.707985,500,27.089916
-210.623227,500,36.364219
-277.210592,500,40.004047
-112.112779,500,43.873361
-187.006852,500,47.921233
-180.758774,500,52.00663
-110.528889,500,62.181418
-102.721022,500,66.254431
-168.843867,500,70.351684
-83.032629,219,72.11201
-118.12055,500,82.113432
-150.106599,500,86.132004
-88.448944,356,89.024184
-98.939176,434,92.587162
-107.470287,500,96.641209
-88.596511,500,107.789006
-268.475773,500,112.385077
-166.72476,500,117.016593
-31.213285,101,117.951108
-100.361972,500,131.159369
-111.574972,500,143.971113
-89.755557,500,148.609029
-265.647128,500,153.193102
-186.180091,500,157.781852
-193.853742,500,169.032686
-153.781314,500,173.629337
-147.132167,500,178.254289
-115.011856,500,182.850776
-128.438928,500,194.104873
-95.973661,500,198.682258
-299.451662,500,203.25107
-140.290739,500,207.837033
-92.522085,500,219.309838
-168.867362,500,223.890599
-156.854211,500,228.468925
-145.651575,500,233.053325
-102.436227,500,244.297015
-96.944094,500,248.882557
-149.255519,500,253.432079
-142.445107,500,266.891057
-61.272043,500,278.203774
-95.547109,500,282.828982
-177.440955,500,287.393562
-67.03067,500,291.988441
-137.788946,500,303.367341
-168.279734,500,307.924588
-168.373747,500,312.494246
-209.618341,500,317.038185
-65.400847,219,319.020618
-115.874817,500,330.377866
-83.890116,500,334.949742
-154.699256,500,339.517464
-170.442765,500,344.085079
-136.980461,500,355.331852
-206.982831,500,359.881165
-212.791864,500,364.473356
-138.811806,500,369.04915
-64.007056,500,380.384856
-132.110357,500,384.981112
-269.800438,500,389.571241
-160.448185,500,402.686176
-128.766539,500,414.023068
-152.852417,500,418.584788
-129.721411,500,423.188343
-183.839585,500,427.795349
-84.307728,500,439.300798
-88.944046,500,443.876095
-114.039969,500,448.462798
-97.819681,500,453.072578
-118.805495,500,464.464759
-205.337459,500,469.018819
-119.047557,500,473.588814
-108.856354,500,478.19484
-146.753008,500,489.408846
-165.872581,500,494.00252
-163.478058,500,498.596452
-195.973578,500,503.204177
-92.870811,500,507.782532
-228.853408,500,519.170752
-166.955385,500,523.789341
-169.367437,500,536.980289
-97.44081,500,541.628899
-46.144803,500,553.720854
-292.258603,500,558.52632
-184.677512,500,563.318933
-108.412849,500,568.053967
-132.075082,500,580.266985
-116.928059,500,584.98791
-67.952022,500,589.596476
-67.198706,500,594.173536
-169.953982,500,605.413497
-42.344492,500,610.021697
-54.646811,500,614.580387
-84.763657,500,619.195457
-94.99375,500,633.738851
-195.426265,500,638.36718
-156.013235,500,642.958024
-72.323813,500,647.551769
-31.560956,500,658.838651
-197.232106,500,663.428424
-80.644436,500,676.773108
-98.464327,500,681.384194
-124.172513,500,692.682264
-89.131348,500,697.2664
-55.540623,242,699.522664
-69.915203,500,704.092341
-59.019686,500,708.685154
-168.892327,500,720.021354
-45.983433,500,724.606737
-114.252916,500,729.186347
-33.671447,500,733.785192
-60.052101,500,745.110811
-42.557187,500,749.669765
-87.386045,500,754.288266
-106.789623,500,758.894423
-81.542512,500,770.194567
-31.576766,500,774.773102
-136.369391,500,779.376469
-85.00096,500,783.987223
-313.954416,500,795.303252
-113.137809,500,808.45348
-139.90214,500,813.039672
-112.774056,500,817.660018
-56.764467,500,828.991859
-211.721094,500,833.605461
-116.346967,500,838.230441
-72.257869,500,842.862142
-95.120557,500,854.224746
-106.891481,500,858.860077
-102.846246,500,863.466423
-112.261624,500,868.045321
-146.765559,500,879.254971
-178.586371,500,883.891449
-109.596357,500,888.48836
-93.12997,500,893.109917
-46.764435,500,904.32454
-81.462313,500,908.911484
-60.941314,500,913.47811
-51.967213,500,918.08427
-30.213048,500,922.668745
-53.985132,500,943.225111
-73.730399,500,947.836791
-123.140968,500,952.411372
-44.707876,500,956.99618
-90.795916,500,968.27251
-24.006438,500,972.86268
-40.389137,500,977.450424
-45.902408,500,982.076758
-167.072103,500,993.409795
-31.008152,277,995.973773
-168.044866,500,1000.572342
-35.447915,500,1005.168367
-48.06525,500,1016.41038
-17.730642,500,1021.010981
-139.980416,500,1025.5913
-21.232129,500,1030.188642
-103.942823,483,1043.262232
-79.015309,500,1047.856557
-170.949458,500,1052.461869
-81.299175,500,1057.075443
-114.8764,500,1068.335852
-79.364821,500,1081.47106
-87.062706,500,1086.116059
-66.099152,500,1090.685374
-110.003213,500,1095.265383
-19.343706,500,1115.003513
-37.095278,500,1119.582011
-153.405819,500,1124.147802
-214.83325,500,1128.74208
-217.466213,500,1148.942679
-333.947183,500,1153.525886
-153.403505,500,1158.12969
-160.149521,500,1162.679508
-183.50835,500,1173.944877
-50.126787,500,1178.550108
-60.040352,500,1183.14577
-30.609144,500,1187.72725
-64.383009,500,1199.028653
-86.575774,500,1203.608618
5.746097,500,1208.230865
-76.454309,500,1212.812567
-63.483804,500,1232.664072
-8.378052,500,1237.286146
-48.334325,500,1241.901862
-45.452929,500,1246.508536
-19.464257,500,1257.833968
-74.917348,500,1262.410378
-124.112054,500,1266.970543
-92.619617,500,1271.558818
-57.311282,312,1274.474103
-101.669703,500,1285.947397
-72.961779,500,1290.539492
-12.619072,500,1295.122093
-129.871162,500,1299.758785
-38.8086,500,1310.983928
-178.096062,500,1315.589818
-36.020789,500,1320.154316
-34.166843,500,1324.745264
-40.567057,500,1336.063495
11.864024,500,1340.689525
-20.328498,500,1345.291816
-164.325675,500,1358.349551
-67.071638,500,1369.636854
