#{"t_start": 1747666849.029873, "env_id": "None"}
r,l,t
-302.828026,295,13.876544
-650.065455,500,22.062645
-178.349432,212,25.417763
-242.577045,310,30.505321
-397.795757,377,36.528098
-220.553366,303,41.351269
-430.335308,500,62.584738
-221.431612,248,66.960016
-270.255324,294,71.564446
-313.143676,500,79.985484
-455.26137,338,86.033305
-452.562491,500,107.512264
-491.304781,500,116.028489
-861.58833,500,124.501138
-347.333639,500,133.231458
-489.967902,500,154.742974
-568.934124,500,163.064494
-391.502251,500,171.507882
-358.729305,500,179.783569
-264.599767,315,185.16305
-567.399459,500,198.832293
-451.955135,500,207.184095
-429.90721,500,215.849759
-500.883305,500,237.811432
-834.285423,500,251.528125
-915.365424,500,259.68111
-409.963069,500,268.157041
-539.430669,500,276.461822
-604.625153,500,298.470182
-474.202254,500,306.946035
-412.274562,500,315.201248
-369.957709,500,323.431666
-623.067459,500,337.075166
-498.355435,500,345.476955
-429.162745,500,353.949425
-366.269028,500,362.374808
-391.553914,500,383.948034
-609.761418,500,391.92901
-456.966739,500,400.169348
-600.738856,500,408.555861
-431.0911,500,422.082251
-533.566094,500,430.293145
-539.422273,441,437.44896
-231.569567,262,441.824094
-501.941167,500,464.257169
-850.840127,500,485.592093
-543.575907,500,493.949085
-465.508587,500,502.221451
-441.621293,500,510.752508
-309.815295,500,532.798934
-351.754192,500,541.34805
-392.364217,500,549.670008
-539.988987,500,558.166617
-507.252059,500,571.297029
-406.908811,500,579.467144
-638.257048,500,587.770859
-478.699859,500,596.163077
-349.581306,500,617.49238
-537.29571,500,625.54262
-353.155073,500,633.719592
-496.13228,500,642.061842
-554.274583,500,664.070818
-338.022919,500,672.122365
-476.007244,500,680.006978
-489.993047,500,701.848462
-679.304254,500,722.744502
-826.733752,500,730.814631
-632.866695,500,739.112327
-459.627756,500,747.304382
-364.115767,500,760.820988
-360.388585,500,768.852442
-615.63686,500,777.076379
-589.497962,500,785.235746
-593.625393,500,798.568219
-315.01322,500,806.636235
-393.960948,500,814.810667
-424.339245,500,823.074934
-387.581817,500,844.558898
-445.746162,500,852.6531
-504.260715,500,860.666901
-507.667195,500,868.697135
-559.952959,500,876.708807
-314.258355,500,898.909504
-387.836954,500,906.766036
-353.414549,500,928.798655
-529.18435,500,936.685015
-386.695398,500,957.701888
-443.750501,500,965.775663
-536.857285,500,974.043906
-311.451238,500,982.130362
-403.80508,500,1004.112463
-476.671765,500,1012.219414
-401.924201,500,1020.438795
-453.397639,500,1028.509995
-541.908898,500,1050.734642
-379.138467,500,1058.815517
-469.587786,500,1066.997755
-334.079601,500,1075.08616
-413.147872,500,1097.187383
-483.712452,500,1105.180672
-516.854435,500,1112.992616
-447.313202,500,1121.038103
-514.283972,500,1143.435436
-353.899418,500,1151.739471
-348.285592,500,1173.293448
-592.695185,500,1181.364049
-450.637496,500,1205.058855
-549.634926,500,1213.04224
-368.894935,500,1221.045873
-565.91114,500,1228.952634
-407.055793,500,1251.164926
-439.050293,500,1259.415063
-335.841451,500,1267.749425
-369.221003,500,1275.915316
-372.991687,500,1298.593462
-457.908032,500,1306.647659
-375.241539,500,1314.58467
-442.452554,500,1322.442732
-455.816138,500,1344.608283
-319.184763,500,1352.509197
-333.242257,500,1360.478769
-525.130525,500,1368.420085
-560.404054,500,1381.997064
-604.560225,500,1389.900229
-680.313346,500,1411.947201
-491.262905,500,1419.895224
-536.384743,500,1427.818225
-404.78376,500,1448.927229
-409.627987,500,1457.07511
-441.28209,500,1465.309319
-527.661687,500,1473.421701
-356.175391,500,1495.692783
-494.777523,500,1503.784973
-320.474791,500,1511.76452
-446.731429,500,1519.9354
-314.558297,500,1542.043385
-295.059956,500,1549.915366
-418.603031,500,1558.173061
-375.021927,500,1566.199852
-323.257329,500,1588.207284
-371.242157,500,1596.101041
-440.762094,500,1604.112753
-672.559569,500,1612.214714
-457.018994,500,1634.541623
-554.854225,500,1656.274435
-419.162865,500,1664.380125
-323.784531,500,1672.598757
-347.552088,500,1693.863332
-384.243297,500,1701.757759
-449.987176,500,1709.875302
-319.361838,500,1717.61147
-377.369889,500,1739.686507
-451.959598,500,1747.573799
-361.855268,500,1755.610631
-320.68016,500,1763.292984
-499.970819,500,1785.593418
-415.690535,500,1793.515791
-434.816979,500,1801.574678
-435.963372,500,1809.513804
-338.771623,500,1831.797517
-343.816378,500,1840.180534
-338.995859,500,1848.032145
-376.544126,500,1856.175802
-271.644508,500,1878.56265
-396.946249,500,1900.230217
-257.417024,500,1908.414669
-436.217491,500,1916.249162
-426.081364,500,1924.256125
-468.060313,500,1945.641101
-355.536836,500,1953.660757
-332.741356,500,1961.74426
-467.985732,500,1969.805755
-384.348031,500,1992.383172
-382.343553,500,2000.359887
-429.650117,500,2008.544276
-308.611454,500,2016.816459
-349.453994,500,2039.156865
-365.315781,500,2047.185954
-581.898095,500,2055.261118
-350.187024,500,2063.450351
-465.509918,500,2085.799202
-484.453946,500,2093.782995
-478.769332,500,2101.755543
-273.5403,500,2109.719637
-639.701418,500,2145.499223
-256.219305,500,2153.620965
-363.093216,500,2162.106059
-263.608074,500,2170.109992
-336.002499,500,2192.893464
-351.273214,500,2200.86353
-336.325241,500,2208.593613
-411.303125,500,2216.871284
-397.722681,500,2239.111379
-284.44674,500,2247.148494
-729.057791,500,2255.014636
-349.162733,500,2263.128856
-484.575525,500,2285.506275
-312.265478,500,2293.426136
-421.334061,500,2301.505538
-483.999841,500,2309.643617
-489.263603,500,2331.987687
-414.482148,500,2340.213248
-407.053124,500,2348.290189
-306.616585,500,2356.337666
-441.038729,500,2390.934485
-365.436128,500,2399.192509
-639.937815,500,2407.057466
-398.114036,500,2414.951179
-306.183557,500,2422.773785
-457.655483,500,2445.131069
-304.056496,500,2453.161103
-407.048615,500,2461.121184
-330.407843,500,2469.178601
-382.736011,500,2482.508524
-291.234356,500,2490.62053
-378.243513,500,2498.596238
-304.61266,500,2506.739137
-491.871583,500,2519.892082
-353.710814,500,2527.942416
-468.550048,500,2535.987262
-382.485695,500,2543.887948
-520.615664,500,2565.698752
-425.80938,500,2573.831953
-338.100923,500,2581.763889
-416.003906,500,2603.507524
-283.815141,500,2624.7073
-311.168223,500,2632.744087
-107.088222,204,2635.978203
-347.242987,500,2644.047455
-512.76253,500,2652.206663
-422.204544,500,2673.90483
-239.672864,500,2681.98199
-542.613222,500,2690.142475
-328.829868,500,2697.974866
-409.807034,500,2720.03359
-466.287942,500,2727.946511
-273.39652,500,2735.980688
-640.803676,500,2743.99631
-328.565809,500,2766.141434
-493.197282,500,2774.18704
-535.087209,500,2782.088613
-431.646596,500,2790.102279
-398.246064,500,2812.208171
-361.884876,500,2820.147249
-372.071745,500,2841.975254
-319.32822,500,2849.992658
-377.855153,500,2871.056172
-705.749903,500,2879.195304
-375.294363,500,2887.158684
-544.40383,500,2895.118693
-465.99745,500,2917.542348
-323.75727,500,2925.687783
-505.302878,500,2933.665682
-423.516749,500,2941.571571
-285.111633,500,2963.797901
-406.625122,500,2971.746905
-271.168722,500,2979.680489
-416.482437,500,2987.738704
-265.030223,500,3009.915596
-361.495123,500,3017.97899
-316.533614,500,3025.966273
-297.987205,500,3034.000781
-451.619655,500,3056.240773
-362.361253,500,3064.297208
-531.439713,500,3085.845033
-584.264787,500,3094.173864
-405.17896,500,3108.936747
-342.965781,500,3116.880203
-403.424385,500,3124.887181
-321.911711,500,3132.867488
-355.420653,500,3140.947582
-389.285204,500,3163.664517
-291.821238,500,3171.788872
-297.441358,500,3180.021963
-372.405375,500,3188.126324
-496.478864,500,3210.401723
-293.840986,500,3218.271557
-337.305263,500,3226.193039
-298.179006,500,3234.225562
-345.194718,500,3256.429021
-705.399406,500,3264.615336
-388.121226,500,3272.627975
-288.871662,500,3280.930193
-364.259922,500,3302.752685
-672.053013,500,3324.180186
-303.506766,500,3331.984438
-288.043991,500,3339.910053
-298.459106,500,3361.26581
-354.362631,500,3369.208054
-405.852014,500,3376.957935
-264.347632,500,3385.181926
-322.83587,500,3407.455824
-375.697104,500,3415.391031
-344.03907,500,3423.408137
-220.858015,500,3431.401663
-332.322009,500,3453.535635
-361.004873,500,3461.549249
