#{"t_start": 1747667121.6968374, "env_id": "None"}
r,l,t
-713.811501,500,36.925071
-456.739473,500,40.968374
-679.039807,500,45.064073
-534.020795,500,49.296608
-512.937302,500,59.246691
-700.964712,500,63.509375
-798.398814,500,67.795016
-301.568948,293,70.36352
-413.781995,500,88.119365
-463.434578,500,92.516466
-412.55873,500,96.862293
-536.082343,500,101.126045
-729.922347,500,111.032494
-338.077472,500,115.397107
-355.381326,318,118.20662
-517.529801,500,122.588145
-323.115504,355,125.633467
-422.894389,500,144.905107
-595.316203,500,149.614396
-585.565462,500,154.293162
-439.923727,500,158.910662
-98.017012,109,169.423145
-460.151695,500,189.204679
-497.983459,500,193.952923
-462.398637,500,198.750775
-650.170838,500,203.453286
-707.177752,500,215.343272
-414.388876,500,220.165845
-558.123712,500,224.91837
-379.218073,500,229.718682
-398.830741,500,250.841294
-453.756401,500,255.683888
-484.085422,500,260.746143
-360.639588,475,265.339648
-328.292659,379,284.793663
-414.357996,500,289.448156
-390.280632,500,294.154934
-472.615359,500,298.810407
-383.424959,500,303.43009
-566.802914,500,314.478243
-364.349224,500,319.133234
-526.686826,500,323.764849
-404.99092,500,337.281847
-406.292745,500,347.94153
-397.777944,472,352.37228
-671.160224,500,357.042381
-422.236764,500,361.706533
-544.477469,500,372.769864
-493.411304,500,377.410427
-374.404242,500,382.08309
-405.587797,500,386.727828
-491.137174,500,407.245281
-558.72062,500,411.89073
-443.706296,500,416.548193
-370.19893,500,421.185102
-206.547288,300,430.291963
-538.554808,500,434.996288
-717.242145,500,439.572341
-417.469683,500,444.222333
-341.915227,500,455.283754
-527.53472,500,459.9176
-464.964219,500,464.579152
-454.359656,500,478.61078
-468.13659,500,482.764131
-530.752552,500,493.732397
-360.597766,500,498.377378
-390.873276,500,503.068027
-726.491037,500,507.721961
-538.251481,500,528.075025
-401.2743,500,532.732564
-468.740927,500,537.359714
-536.595109,500,542.022316
-345.859859,500,562.478565
-333.380134,500,567.145373
-520.089357,500,571.797501
-435.583478,500,576.410056
-529.860807,500,587.422452
-359.438335,500,592.09735
-415.159773,500,596.748892
-376.042096,500,601.412954
-318.16494,500,612.401929
-426.065863,500,617.046766
-566.35297,500,631.080544
-635.582123,500,635.231998
-444.951516,500,655.5894
